time,motor_vibration,pump_vibration
0.0,-0.01746129480114502,0.013888511069018304
0.001,0.5366572255138926,0.02895108648770589
0.002,0.7490923873757053,0.5482921589222473
0.003,1.0974710584061946,0.8362920930047032
0.004,1.028833969631283,0.7890807487065903
0.005,0.8992746054730919,0.853348950080048
0.006,0.7828451017955558,0.8413458808265633
0.007,0.6645765920624682,0.8131428627889499
0.008,0.39923028207858474,0.7434186313676211
0.009000000000000001,0.3225065172305352,0.7312431444832659
0.01,0.10452247041231467,0.6923090536707287
0.011,-0.31462492182960167,0.4810245489973471
0.012,-0.5203229010948228,0.20097448246242222
0.013000000000000001,-0.5903809767621954,0.22959376711776586
0.014,-0.8854719948632327,0.030533033957638622
0.015,-0.9452591137640703,0.17553577603643883
0.016,-1.0187008297497029,0.023459012029417324
0.017,-0.9652340191099837,-0.003054380148911351
0.018000000000000002,-0.7547023747600714,-0.35118176053459527
0.019,-0.3161537607744569,0.2552099719485924
0.02,0.07819682485187489,-0.36502500125053616
0.021,0.2930090320629392,-0.404778208376566
0.022,0.8571307327298443,-0.27990336592985166
0.023,0.9928341257363076,-0.5291752786706726
0.024,1.0198802383286762,-0.5072776591041543
0.025,1.0124343163533467,-0.8299243888223027
0.026000000000000002,0.8070385338540621,-0.6458138983041751
0.027,0.6018253867411448,-1.0075591101482495
0.028,0.24845776403169162,-0.8975997978732935
0.029,0.1966547931497804,-0.8793805088648368
0.03,0.020006466745961293,-0.7597793518262982
0.031,-0.05987676293769653,-0.714606734991591
0.032,-0.5109140821787577,-0.10026310767438182
0.033,-0.4976963202318663,-0.07012780453520373
0.034,-0.9307539550764057,-0.02880486237118632
0.035,-1.2080202207177135,0.4280879551680097
0.036000000000000004,-1.0585366610464417,0.6498522110899462
0.037,-0.9232473496605147,0.7769849196491848
0.038,-0.8089338020764881,0.8695121430626254
0.039,-0.47240391555315125,0.8501641449371404
0.04,0.01678268679263769,0.9317115136236305
0.041,0.43264525123931,0.9046410955127757
0.042,0.695796028663688,0.7297125691092461
0.043000000000000003,0.9172356220208301,0.5241651747119369
0.044,1.1885615297373209,0.5557079569897029
0.045,0.8582768955714817,0.21855404171028972
0.046,0.7553574573300241,0.11785539145418036
0.047,0.6797313275194046,0.2654453528061016
0.048,0.3768347011243477,0.12796829927715964
0.049,0.18569807210682054,0.07470799775548814
0.05,0.06337664934457897,-0.09824638331350002
0.051000000000000004,-0.2812429210898565,0.04735237746899981
0.052000000000000005,-0.3903511846230346,-0.04913764050857974
0.053,-0.5286621655068036,-0.04499008278297656
0.054,-0.7379320933213129,-0.29745315485198665
0.055,-1.047989936793839,-0.41822736012073103
0.056,-1.1311955652934864,-0.4567816698491782
0.057,-1.0772371093917814,-0.6204109371292134
0.058,-0.811171445233643,-0.7482824693783601
0.059000000000000004,-0.35214388963860466,-0.8391836748452092
0.06,0.17415439038205763,-0.8195524791917423
0.061,0.520605976095279,-0.9106816419076926
0.062,0.790726297959823,-0.8377171325006124
0.063,0.9623672625536698,-0.687800734401732
0.064,1.122702780407382,-0.655780027917353
0.065,1.195813791014841,-0.4131857414001023
0.066,0.8573245982786618,-0.2936448676591462
0.067,0.5783185073659022,-0.04872262576774053
0.068,0.34850750168297157,0.17435212467717096
0.069,0.37343143808705526,0.5179619883550592
0.07,0.11319040865536945,0.8080852097833152
