time,motor_vibration,pump_vibration
0.0,0.047262644689377,0.017711317795624664
0.001,0.6532837510493303,0.1876534387641618
0.002,0.7596058896154411,0.5468902987464116
0.003,1.2039142641730873,0.688124036374911
0.004,1.0803988510336957,0.6688422603536798
0.005,1.1141996259771212,0.9396299105771062
0.006,1.1325497955619197,0.9098717592457004
0.007,0.8410954266247903,0.7692373416457091
0.008,0.4958332044630738,0.8790415788819126
0.009000000000000001,0.03355009022441971,0.6735119200063704
0.01,-0.10594332928751655,0.6258526146666686
0.011,-0.2583490059624327,0.40862667413386344
0.012,-0.17552218434657757,0.20882211898145892
0.013000000000000001,-0.8124867238098529,0.2549084901433222
0.014,-0.8969199586587047,0.21480989831452516
0.015,-0.9097838012419219,0.025509803243300967
0.016,-1.2067320133028927,0.13160411888453147
0.017,-1.13266947699944,-0.07991312686504187
0.018000000000000002,-0.6135127755881187,-0.12114365912698627
0.019,-0.5080477770226108,0.009942473521485098
0.02,-0.03307739901379855,-0.25771956941480006
0.021,0.27983459363173924,-0.2934328082639861
0.022,0.7617343119795537,-0.4110070807576136
0.023,0.7423169536849064,-0.5498512713286798
0.024,1.3046567270689433,-0.7084359015650982
0.025,1.0872676065440356,-0.7729448934505295
0.026000000000000002,0.828956780791479,-1.0118862341608477
0.027,0.7455616527738602,-1.163949595101547
0.028,0.3171942672208157,-0.8857748272855818
0.029,0.1505237294032396,-0.6783215222419106
0.03,-0.03378113139149376,-0.722327537994552
0.031,-0.09800675522426677,-0.6177776263221305
0.032,-0.47968677136302884,-0.48712438261552937
0.033,-0.57569883696082,-0.13108387312261321
0.034,-0.9125717495273685,0.22252048962323992
0.035,-1.1701495579687509,0.2785823910893164
0.036000000000000004,-1.0079381075847693,0.5526216962928586
0.037,-1.0703463725555455,0.8235912617240034
0.038,-0.9143616826933698,0.9544335919524213
0.039,-0.2489708949052628,1.1363119799066306
0.04,-0.05506537369689749,0.74390781812843
0.041,0.38257933262807253,0.5968994373062104
0.042,0.7355619834994233,0.8016272396665284
0.043000000000000003,1.0284623313107364,0.43522046457848806
0.044,0.932719440003529,0.47415844236267185
0.045,0.8737709786653547,0.402720473303164
0.046,0.7631581146254874,0.14113949621722938
0.047,0.6470026505380192,0.17583932238655398
0.048,0.45362083909313844,0.06187316694008274
0.049,0.05601499442256283,0.03674276624896375
0.05,0.07220001451030326,0.057538093241867656
0.051000000000000004,-0.431616827237831,-0.20271047925707514
0.052000000000000005,-0.4497286569647467,-0.09737399647334243
0.053,-0.5372838643921346,-0.23098583796558772
0.054,-0.8952751364056002,-0.23647233960770664
0.055,-1.3682066810589664,-0.18145320339565948
0.056,-1.036048650731435,-0.28980349546232115
0.057,-1.1537018457162371,-0.7743409745422237
0.058,-0.9528630547652645,-0.5993014530468125
0.059000000000000004,-0.48299329080897213,-0.8365619018509731
0.06,-0.17406780831001767,-0.691370067490289
0.061,0.2045551791502186,-0.8501384628370591
0.062,0.9187381533628036,-0.8149577682839377
0.063,0.9664378450033208,-0.6490660390191278
0.064,1.1521146185162154,-0.6658613260090909
0.065,0.8978263272318345,-0.4325245239915115
0.066,1.2722937936168999,-0.27784324951762496
0.067,0.7287207483366062,-0.14911969327282365
0.068,0.5396036996040089,0.4627827681745298
0.069,-0.024099107321106178,0.45449620334590546
0.07,0.0580241968006415,0.7166295189927332
0.07100000000000001,0.08161522662000725,0.9527378806563219
0.07200000000000001,-0.4770178940145536,0.9791779297286096
0.073,-0.7139983671871556,0.7732263019365264
0.074,-0.7319665807316815,0.6785540933347278
0.075,-1.2129535596033554,0.7444267823802607
0.076,-1.182907610128883,0.5851697398269208
0.077,-1.204355533408107,0.48064680653366093
0.078,-0.8272061999894127,0.43891404630852
0.079,-0.664528739006578,0.17507327222748248
0.08,0.07036329410959825,0.23896041679014035
0.081,0.37963062301081063,0.2716397788678831
0.082,0.8677517140812696,0.2112353727222027
0.083,0.9486302222733298,-0.019079798456662033
0.084,1.1043568248329336,0.07172084485399322
0.085,1.2092372590526201,-0.06774913740946767
0.08600000000000001,0.8455217531354349,-0.13855453629440437
0.08700000000000001,0.6103967249919359,-0.049632990082146555
0.088,0.45613602161266564,-0.25465618193468614
0.089,0.1965331066125812,-0.4882581402979064
0.09,-0.040610627708416884,-0.72467611789811
0.091,-0.37472276404847016,-0.5616531076039903
0.092,-0.529924611783318,-0.794492240422731
0.093,-0.6218097858271169,-0.8440216783977563
0.094,-0.9052254575827947,-1.028673173454989
0.095,-1.0794738092165554,-1.0763780097621685
0.096,-0.9611656510099957,-0.7981077960129486
0.097,-1.0660068655398398,-0.7895056689017894
0.098,-0.9278116826767874,-0.30484730926712234
0.099,-0.44224317968315413,-0.07291360278623205
0.1,-0.15668903531701328,-0.13833180084083266
0.101,0.45087650749859826,0.33084806640668224
0.10200000000000001,0.5178515621281425,0.28691785407344816
0.10300000000000001,1.1082655681577296,0.8412317460324934
0.10400000000000001,1.140258042276815,0.8289809651325991
0.105,1.0429854299743464,0.9133992456707971
0.106,0.7253100966499856,0.9179661423474221
0.107,0.6761366524680776,0.7384644269796254
0.108,0.25296454288657744,0.7312723878083084
0.109,0.12466963638645784,0.757637619747853
0.11,-0.034318754248708706,0.6091155186333855
0.111,-0.2898655446479145,0.40648350337289524
0.112,-0.24766723725681122,0.45987842818721697
0.113,-0.8067502131506081,0.23599200933743814
0.114,-1.012374485846802,0.08115711410892262
0.115,-0.9944332610614091,-0.0572193525486695
0.116,-1.108012636575886,-0.016317810472280127
0.117,-0.9665100756347549,-0.16592458033137886
0.11800000000000001,-0.6862937890391303,-0.07567934526132664
0.11900000000000001,-0.34224342278220743,-0.18058544349884503
0.12,-0.12030970856523877,-0.03333949673702846
0.121,0.43117249300353006,-0.11076889443154911
0.122,0.9311621069438085,-0.19091370771047134
0.123,1.1723320963057275,-0.6702683174363628
0.124,1.3044930320101091,-0.6753839277500813
0.125,0.9091336006530979,-0.6283115922947804
0.126,0.7275565073842679,-0.9677779229518881
0.127,0.7265006623600991,-0.7787199895015587
0.128,0.531483833222494,-0.7744447965743813
0.129,0.28292283506628635,-0.9269676892922624
0.13,-0.18657546959304736,-0.7089625181579763
0.131,-0.08981416964679356,-0.46542365097708105
0.132,-0.3819525725148134,-0.21734272456574444
0.133,-0.7043630222868142,0.1277407130887957
0.134,-0.7456901741757647,0.0409759254841115
0.135,-0.895403860548349,0.21263324886403132
0.136,-1.2050154544813232,0.5183808057486554
0.137,-1.000116839676315,0.7377245446932725
0.138,-0.8196050700897604,0.9163585405357454
0.139,-0.4867092143957591,0.9278463985827456
0.14,-0.06156867213786704,0.8316445979951806
0.14100000000000001,0.4899186405448528,0.8581225949050884
0.14200000000000002,0.9765826808805129,0.6730268699383769
0.14300000000000002,1.0592017291892675,0.5782205872298184
0.14400000000000002,1.076936701081355,0.32905666872620254
0.145,1.0856468039691174,0.1939296194637244
0.146,0.8030022199630213,0.32279628942163663
0.147,0.8048730181881685,0.13116685750061033
0.148,0.25914252393774206,0.04677048772365915
0.149,0.3357943307874244,0.05945516276401278
0.15,0.0894014076070012,0.12364835238505917
0.151,0.0004990448833368799,0.036277110107728786
0.152,-0.4163703235906382,-0.07197510578086307
0.153,-0.6132995245440578,-0.13292541149321502
0.154,-0.9879319558908027,-0.3362060233932406
0.155,-1.1475466515573767,-0.17413476672224515
0.156,-1.2510535695148464,-0.3897968228435447
0.157,-1.0826859218055276,-0.7437141385775585
0.158,-0.7936864107313817,-0.7366028238976502
0.159,-0.4527664263790648,-0.7429776925353601
0.16,0.1379423470567054,-1.0046420473835227
0.161,0.7357061977358701,-1.065642919714334
0.162,0.861113436528603,-0.9115988682659603
0.163,0.9821291318222061,-0.8444245161651904
0.164,1.2220799019031212,-0.702806261951806
0.165,1.1121775395523736,-0.4161683765813015
0.166,0.7901745031535184,0.059792242670590606
0.167,0.705649472239921,-0.07303903505913287
0.168,0.3064805315385452,0.47312444861272634
0.169,0.1473797817595315,0.5066639627340545
0.17,-0.14705950631698086,0.714665765820218
0.171,-0.53496024052056,0.597646407227551
0.17200000000000001,-0.59893311755688,0.9727928154683201
0.17300000000000001,-0.530435895744017,0.9902640357830442
0.17400000000000002,-0.9976694739163918,0.9066151827138536
0.17500000000000002,-1.3263459733890812,0.8970111437897875
0.176,-1.0699139860071747,0.5473337237368855
0.177,-1.03659773952348,0.45622141019543994
0.178,-0.8110992341453844,0.6070678910642815
0.179,-0.4320604370391092,0.09866079936277392
0.18,-0.17345416221082774,0.1431854725243397
0.181,0.43339836432186524,0.08148605253858518
0.182,0.9379217964162749,-0.0639723863151831
0.183,1.095000959480339,-0.05373011088228423
0.184,1.2308965961240355,0.12582525441312803
0.185,1.2090830151980267,-0.26871749372836107
0.186,0.7621002708734999,-0.15848373545193284
0.187,0.7553487341149022,-0.2656210480465811
0.188,0.24986733080775597,-0.19734958083389148
0.189,0.23226435961056274,-0.2809619263450548
0.19,0.08497953464258265,-0.5457443413709617
0.191,-0.12954738083072556,-0.7680750873732469
0.192,-0.5295919013702169,-0.8415018227732455
0.193,-0.5506451946230198,-1.003734015011173
0.194,-0.8055535280763888,-0.9194041509578307
0.195,-1.0151912560252057,-1.090657315437647
0.196,-1.110713347994059,-0.7904919950312468
0.197,-0.9307513045773905,-0.6139941520152006
0.198,-0.8244211406292362,-0.2588242131985938
0.199,-0.4590410615534657,-0.061401811300952236
0.2,-0.07366341532634345,0.10489212051042322
0.201,0.4308732616189499,0.21432199756439654
0.202,0.8261882362268462,0.6025940595069523
0.203,0.9890514362625393,0.5897574034078754
0.20400000000000001,1.1027770457192612,0.7921732702225641
0.20500000000000002,1.02167960269183,1.0232521073767022
0.20600000000000002,0.9355036826410049,0.9416265513396757
0.20700000000000002,0.6799461971084898,0.8875293875809216
0.20800000000000002,0.17666631969962715,0.7435039672460348
0.209,0.31825465024303984,0.3809736965220394
0.21,-0.21506753960160832,0.5526887936967174
0.211,-0.13133904854357786,0.2806846254449159
0.212,-0.36056443089277823,0.26663203956252635
0.213,-0.7395292799400885,0.1145902417461567
0.214,-0.8095845663943141,0.0888749427152479
0.215,-1.058975716587775,0.10425725304010476
0.216,-1.0431904255780184,-0.05392661067010138
0.217,-0.9305074049438976,-0.1520090203942031
0.218,-0.7515461361718473,-0.25503230610538213
0.219,-0.4640917693149724,-0.15542759438026543
0.22,0.09271170605525704,-0.0476096306012162
0.221,0.39052930873832303,-0.1922846322831353
0.222,0.5802101736864351,-0.42929694153347336
0.223,0.9826625818511644,-0.6396192107356505
0.224,1.0702905033201413,-0.5840217755800904
0.225,1.1251761332531853,-0.5233367169681095
0.226,1.1421947042512794,-0.7284515412921717
0.227,0.678712686796252,-0.8479620288427564
0.228,0.44451681247832714,-1.0507581328190774
0.229,0.2711302486920203,-0.7975824247220473
0.23,-0.09822549854240606,-0.7726991909363369
0.231,-0.2549527588858903,-0.7113607474197488
0.232,-0.3410286752632511,-0.31821740193044
0.233,-0.7802945508788801,-0.17169215416467482
0.234,-1.1215267079928757,0.10528699808757672
0.23500000000000001,-1.015011248448175,0.25707257296228037
0.23600000000000002,-0.8364818379914751,0.7820105941783164
0.23700000000000002,-1.054786694403124,0.7936237760100072
0.23800000000000002,-0.8051440317855826,1.0476086682897363
0.23900000000000002,-0.6207563618629346,0.7214504322374228
0.24,0.09447760193777902,0.9255776168168421
0.241,0.45220273069135464,0.963989843993102
0.242,0.8926812984664032,0.6456005206330083
0.243,1.1012586949330974,0.5765782435512994
0.244,1.280731987646667,0.5974107047553134
0.245,0.9698301103220337,0.4324448080977476
0.246,0.725119816567194,0.48287681941341876
0.247,0.5286904756114371,-0.0681343800063017
0.248,0.1022824519661647,0.02189708909374001
0.249,0.08698309681879927,-0.028561815978973143
0.25,-0.05437556410630204,0.1814577682523688
